Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 04/08  22:00:00,5894038.596677196,5894038.596677196,0.0 
 04/08  23:00:00,5894038.596677196,5894038.596677196,0.0 
 04/08  24:00:00,5504338.596677196,5504338.596677196,0.0 
 04/09  01:00:00,5504338.596677196,5504338.596677196,0.0 
 04/09  02:00:00,5504338.596677196,5504338.596677196,0.0 
 04/09  03:00:00,5504338.596677196,5504338.596677196,0.0 
 04/09  04:00:00,5504338.596677196,5504338.596677196,0.0 
 04/09  05:00:00,5504338.596677196,5504338.596677196,0.0 
 04/09  06:00:00,5595598.596677196,5595598.596677196,0.0 
 04/09  07:00:00,4720258.596677196,4720258.596677196,0.0 
 04/09  08:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  09:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  10:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  11:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  12:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  13:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  14:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  15:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  16:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  17:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  18:00:00,5395258.596677196,5395258.596677196,0.0 
 04/09  19:00:00,6444343.596677196,6444343.596677196,0.0 
 04/09  20:00:00,6794038.596677196,6794038.596677196,0.0 
 04/09  21:00:00,6794038.596677196,6794038.596677196,0.0 
 04/09  22:00:00,6794038.596677196,6794038.596677196,0.0 
 04/09  23:00:00,6794038.596677196,6794038.596677196,0.0 
 04/09  24:00:00,9469604.825749658,9469604.82574966,0.0 
 04/10  01:00:00,9469604.825749658,9469604.82574966,0.0 
 04/10  02:00:00,9469604.825749658,9469604.82574966,0.0 
 04/10  03:00:00,9469604.825749658,9469604.82574966,0.0 
 04/10  04:00:00,9469604.825749658,9469604.82574966,0.0 
 04/10  05:00:00,9469604.825749658,9469604.82574966,0.0 
 04/10  06:00:00,35185505.77919471,35185505.77919471,3173289.4671457866 
 04/10  07:00:00,36538571.08309327,36538571.083093256,7385689.795199902 
 04/10  08:00:00,37648518.41742127,37648518.41742127,0.0 
 04/10  09:00:00,33941453.62130639,33941453.62130638,0.0 
 04/10  10:00:00,31154061.01589315,31154061.015893143,0.0 
 04/10  11:00:00,31134882.83506515,31134882.835065145,0.0 
 04/10  12:00:00,31302614.466003295,31302614.466003295,0.0 
 04/10  13:00:00,29243668.462595865,29243668.46259586,0.0 
 04/10  14:00:00,27615221.738791414,27615221.738791406,0.0 
 04/10  15:00:00,28698768.17603198,28698768.176031977,0.0 
 04/10  16:00:00,28670839.544563226,28670839.544563226,0.0 
 04/10  17:00:00,25705354.751417823,25705354.75141782,0.0 
 04/10  18:00:00,20337496.1693197,20337496.169319697,0.0 
 04/10  19:00:00,10509513.359412396,10509513.359412396,0.0 
 04/10  20:00:00,9899331.820964705,9899331.820964705,0.0 
 04/10  21:00:00,9899331.820964705,9899331.820964705,0.0 
 04/10  22:00:00,9013188.731125657,9013188.731125657,0.0 
 04/10  23:00:00,7265454.451684226,7265454.451684226,0.0 
 04/10  24:00:00,9469604.825749658,9469604.82574966,0.0 
 04/11  01:00:00,9469604.825749658,9469604.82574966,0.0 
 04/11  02:00:00,9469604.825749658,9469604.82574966,0.0 
 04/11  03:00:00,9469604.825749658,9469604.82574966,0.0 
 04/11  04:00:00,9469604.825749658,9469604.82574966,0.0 
 04/11  05:00:00,9469604.825749658,9469604.82574966,0.0 
 04/11  06:00:00,30454486.663304713,30454486.663304716,348638.8256524307 
 04/11  07:00:00,32657037.920134258,32657037.920134254,3773556.5658704685 
 04/11  08:00:00,33178587.156855658,33178587.15685565,0.0 
 04/11  09:00:00,30503387.1874845,30503387.18748449,0.0 
 04/11  10:00:00,28056283.268967055,28056283.26896705,0.0 
 04/11  11:00:00,28769464.429850742,28769464.429850735,0.0 
 04/11  12:00:00,25636354.191337287,25636354.191337284,0.0 
 04/11  13:00:00,27567059.175383437,27567059.175383434,0.0 
 04/11  14:00:00,26594891.98878771,26594891.988787707,0.0 
 04/11  15:00:00,27652217.62502242,27652217.62502242,0.0 
 04/11  16:00:00,27841774.38022455,27841774.38022455,0.0 
 04/11  17:00:00,19314603.16734954,19314603.167349532,0.0 
 04/11  18:00:00,15218437.47163047,15218437.47163047,0.0 
 04/11  19:00:00,9625654.648689568,9625654.648689568,0.0 
 04/11  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/11  21:00:00,9899331.820964705,9899331.820964705,0.0 
 04/11  22:00:00,9013188.731125657,9013188.731125657,0.0 
 04/11  23:00:00,7265454.451684226,7265454.451684226,0.0 
 04/11  24:00:00,9469604.825749658,9469604.82574966,0.0 
 04/12  01:00:00,9469604.825749658,9469604.82574966,0.0 
 04/12  02:00:00,9469604.825749658,9469604.82574966,0.0 
 04/12  03:00:00,9469604.825749658,9469604.82574966,0.0 
 04/12  04:00:00,9469604.825749658,9469604.82574966,0.0 
 04/12  05:00:00,9469604.825749658,9469604.82574966,0.0 
 04/12  06:00:00,28795696.094213028,28795696.09421303,913085.365387072 
 04/12  07:00:00,32420592.004423417,32420592.004423417,4953963.439616541 
 04/12  08:00:00,34799147.38425051,34799147.38425051,0.0 
 04/12  09:00:00,33467540.794292524,33467540.794292524,0.0 
 04/12  10:00:00,30140474.11056786,30140474.110567857,0.0 
 04/12  11:00:00,29890500.045335133,29890500.04533513,0.0 
 04/12  12:00:00,29311231.088643707,29311231.088643704,0.0 
 04/12  13:00:00,28551389.06476925,28551389.064769246,0.0 
 04/12  14:00:00,27251056.13539141,27251056.135391407,0.0 
 04/12  15:00:00,27409879.999604158,27409879.999604154,0.0 
 04/12  16:00:00,27492930.96606387,27492930.966063865,0.0 
 04/12  17:00:00,20254798.034815904,20254798.0348159,0.0 
 04/12  18:00:00,15657604.581647314,15657604.581647314,0.0 
 04/12  19:00:00,9249329.292940201,9249329.292940201,0.0 
 04/12  20:00:00,9674331.820964705,9674331.820964705,0.0 
 04/12  21:00:00,9899331.820964705,9899331.820964705,0.0 
 04/12  22:00:00,9013188.731125657,9013188.731125657,0.0 
 04/12  23:00:00,7265454.451684226,7265454.451684226,0.0 
 04/12  24:00:00,9469604.825749658,9469604.82574966,0.0 
 04/13  01:00:00,9469604.825749658,9469604.82574966,0.0 
 04/13  02:00:00,9469604.825749658,9469604.82574966,0.0 
 04/13  03:00:00,9469604.825749658,9469604.82574966,0.0 
 04/13  04:00:00,9469604.825749658,9469604.82574966,0.0 
 04/13  05:00:00,9469604.825749658,9469604.82574966,0.0 
 04/13  06:00:00,24639652.727574304,24639652.727574304,0.0 
 04/13  07:00:00,23843160.12327089,23843160.123270888,0.0 
 04/13  08:00:00,28189768.539540455,28189768.539540447,0.0 
 04/13  09:00:00,27644902.95481686,27644902.954816855,0.0 
 04/13  10:00:00,26583686.361828912,26583686.361828912,0.0 
 04/13  11:00:00,27964101.81859555,27964101.81859555,0.0 
 04/13  12:00:00,25251932.36834248,25251932.36834248,0.0 
 04/13  13:00:00,28829432.97280747,28829432.97280747,0.0 
 04/13  14:00:00,28299753.098610457,28299753.098610453,0.0 
 04/13  15:00:00,30146979.388625905,30146979.3886259,0.0 
 04/13  16:00:00,30362389.845706984,30362389.845706984,0.0 
 04/13  17:00:00,20134008.38692629,20134008.386926286,0.0 
 04/13  18:00:00,14413716.497139512,14413716.497139513,0.0 
 04/13  19:00:00,9260931.246456997,9260931.246456997,0.0 
 04/13  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/13  21:00:00,8999331.820964705,8999331.820964705,0.0 
 04/13  22:00:00,8113188.731125657,8113188.731125657,0.0 
 04/13  23:00:00,6365454.451684226,6365454.451684226,0.0 
 04/13  24:00:00,8569604.825749658,8569604.82574966,0.0 
 04/14  01:00:00,8569604.825749658,8569604.82574966,0.0 
 04/14  02:00:00,8569604.825749658,8569604.82574966,0.0 
 04/14  03:00:00,8569604.825749658,8569604.82574966,0.0 
 04/14  04:00:00,8569604.825749658,8569604.82574966,0.0 
 04/14  05:00:00,8569604.825749658,8569604.82574966,0.0 
 04/14  06:00:00,17624742.36262089,17624742.36262089,0.0 
 04/14  07:00:00,19232309.754501536,19232309.754501536,0.0 
 04/14  08:00:00,27713463.44821055,27713463.448210545,0.0 
 04/14  09:00:00,28368863.010489926,28368863.010489922,0.0 
 04/14  10:00:00,27513820.250188753,27513820.250188753,0.0 
 04/14  11:00:00,29834349.607753195,29834349.60775319,0.0 
 04/14  12:00:00,26579716.23051245,26579716.230512448,0.0 
 04/14  13:00:00,30431648.107374996,30431648.107374992,0.0 
 04/14  14:00:00,29500735.903742366,29500735.903742366,0.0 
 04/14  15:00:00,31434257.87763921,31434257.87763921,0.0 
 04/14  16:00:00,31521262.5325264,31521262.532526396,0.0 
 04/14  17:00:00,20912498.37675558,20912498.376755577,0.0 
 04/14  18:00:00,14506420.015044192,14506420.015044192,0.0 
 04/14  19:00:00,9271764.082435397,9271764.082435397,0.0 
 04/14  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/14  21:00:00,8999331.820964705,8999331.820964705,0.0 
 04/14  22:00:00,8113188.731125657,8113188.731125657,0.0 
 04/14  23:00:00,6365454.451684226,6365454.451684226,0.0 
 04/14  24:00:00,5504338.596677196,5504338.596677196,0.0 
 04/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 04/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 04/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 04/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 04/15  05:00:00,5504338.596677196,5504338.596677196,0.0 
 04/15  06:00:00,5045428.596677196,5045428.596677196,0.0 
 04/15  07:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  08:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  12:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  15:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  16:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  18:00:00,4495258.596677196,4495258.596677196,0.0 
 04/15  19:00:00,5194648.596677196,5194648.596677196,0.0 
 04/15  20:00:00,5894038.596677196,5894038.596677196,0.0 
 04/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 04/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 04/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 04/15  24:00:00,5504338.596677196,5504338.596677196,0.0 
 04/16  01:00:00,5504338.596677196,5504338.596677196,0.0 
 04/16  02:00:00,5504338.596677196,5504338.596677196,0.0 
 04/16  03:00:00,5504338.596677196,5504338.596677196,0.0 
 04/16  04:00:00,5504338.596677196,5504338.596677196,0.0 
 04/16  05:00:00,5504338.596677196,5504338.596677196,0.0 
 04/16  06:00:00,5045428.596677196,5045428.596677196,0.0 
 04/16  07:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  08:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  09:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  10:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  11:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  12:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  15:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  16:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  17:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  18:00:00,4495258.596677196,4495258.596677196,0.0 
 04/16  19:00:00,5194648.596677196,5194648.596677196,0.0 
 04/16  20:00:00,5894038.596677196,5894038.596677196,0.0 
 04/16  21:00:00,5894038.596677196,5894038.596677196,0.0 
 04/16  22:00:00,5894038.596677196,5894038.596677196,0.0 
 04/16  23:00:00,5894038.596677196,5894038.596677196,0.0 
 04/16  24:00:00,8569604.825749658,8569604.82574966,0.0 
 04/17  01:00:00,8569604.825749658,8569604.82574966,0.0 
 04/17  02:00:00,8569604.825749658,8569604.82574966,0.0 
 04/17  03:00:00,8569604.825749658,8569604.82574966,0.0 
 04/17  04:00:00,8569604.825749658,8569604.82574966,0.0 
 04/17  05:00:00,8569604.825749658,8569604.82574966,0.0 
 04/17  06:00:00,17603956.851737306,17603956.851737306,0.0 
 04/17  07:00:00,17868486.02450254,17868486.02450253,0.0 
 04/17  08:00:00,29189511.999743383,29189511.999743383,0.0 
 04/17  09:00:00,30007344.60426741,30007344.60426741,0.0 
 04/17  10:00:00,29904314.81724299,29904314.817242987,0.0 
 04/17  11:00:00,32214415.36059017,32214415.36059017,0.0 
 04/17  12:00:00,30132592.061578773,30132592.061578777,0.0 
 04/17  13:00:00,34545413.86878383,34545413.868783824,0.0 
 04/17  14:00:00,33546120.60906421,33546120.609064206,0.0 
 04/17  15:00:00,35725352.09619165,35725352.09619165,0.0 
 04/17  16:00:00,36088407.234414496,36088407.23441449,0.0 
 04/17  17:00:00,24932666.043929704,24932666.043929704,0.0 
 04/17  18:00:00,14410474.902640067,14410474.902640069,0.0 
 04/17  19:00:00,9258564.829507018,9258564.829507018,0.0 
 04/17  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/17  21:00:00,8999331.820964705,8999331.820964705,0.0 
 04/17  22:00:00,8113188.731125657,8113188.731125657,0.0 
 04/17  23:00:00,6365454.451684226,6365454.451684226,0.0 
 04/17  24:00:00,8569604.825749658,8569604.82574966,0.0 
 04/18  01:00:00,8569604.825749658,8569604.82574966,0.0 
 04/18  02:00:00,8569604.825749658,8569604.82574966,0.0 
 04/18  03:00:00,8569604.825749658,8569604.82574966,0.0 
 04/18  04:00:00,8569604.825749658,8569604.82574966,0.0 
 04/18  05:00:00,8569604.825749658,8569604.82574966,0.0 
 04/18  06:00:00,17910074.481913313,17910074.481913313,0.0 
 04/18  07:00:00,18481524.69462334,18481524.694623336,0.0 
 04/18  08:00:00,30178271.041311134,30178271.041311126,0.0 
 04/18  09:00:00,30944842.557207473,30944842.557207473,0.0 
 04/18  10:00:00,29863441.369543836,29863441.369543828,0.0 
 04/18  11:00:00,31430446.77142121,31430446.771421205,0.0 
 04/18  12:00:00,27591098.013917204,27591098.013917204,0.0 
 04/18  13:00:00,32045092.796826035,32045092.796826035,0.0 
 04/18  14:00:00,31402971.490599755,31402971.49059975,0.0 
 04/18  15:00:00,33112689.131271135,33112689.13127113,0.0 
 04/18  16:00:00,33406849.225049533,33406849.22504953,0.0 
 04/18  17:00:00,22488178.24992566,22488178.249925654,0.0 
 04/18  18:00:00,14313701.620826876,14313701.620826876,0.0 
 04/18  19:00:00,9238465.121304965,9238465.121304965,0.0 
 04/18  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/18  21:00:00,8999331.820964705,8999331.820964705,0.0 
 04/18  22:00:00,8113188.731125657,8113188.731125657,0.0 
 04/18  23:00:00,6365454.451684226,6365454.451684226,0.0 
 04/18  24:00:00,8794604.825749658,8794604.82574966,0.0 
 04/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 04/19  02:00:00,8569604.825749658,8569604.82574966,0.0 
 04/19  03:00:00,8794604.825749658,8794604.82574966,0.0 
 04/19  04:00:00,9469604.825749658,9469604.82574966,0.0 
 04/19  05:00:00,9469604.825749658,9469604.82574966,0.0 
 04/19  06:00:00,18544169.875962503,18544169.875962503,0.0 
 04/19  07:00:00,18435014.936591204,18435014.9365912,0.0 
 04/19  08:00:00,29088502.67536831,29088502.67536831,0.0 
 04/19  09:00:00,29739353.826865815,29739353.826865807,0.0 
 04/19  10:00:00,29371655.106571503,29371655.1065715,0.0 
 04/19  11:00:00,31292930.145830117,31292930.14583011,0.0 
 04/19  12:00:00,28019830.21785998,28019830.21785998,0.0 
 04/19  13:00:00,32245678.83451751,32245678.834517505,0.0 
 04/19  14:00:00,31409751.994249705,31409751.9942497,0.0 
 04/19  15:00:00,32614018.329316247,32614018.329316244,0.0 
 04/19  16:00:00,32395714.576431163,32395714.57643116,0.0 
 04/19  17:00:00,21375177.169219986,21375177.169219986,0.0 
 04/19  18:00:00,14468871.635146195,14468871.635146195,0.0 
 04/19  19:00:00,9266566.206460262,9266566.206460262,0.0 
 04/19  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/19  21:00:00,8999331.820964705,8999331.820964705,0.0 
 04/19  22:00:00,8113188.731125657,8113188.731125657,0.0 
 04/19  23:00:00,6365454.451684226,6365454.451684226,0.0 
 04/19  24:00:00,8569604.825749658,8569604.82574966,0.0 
 04/20  01:00:00,8569604.825749658,8569604.82574966,0.0 
 04/20  02:00:00,8569604.825749658,8569604.82574966,0.0 
 04/20  03:00:00,8569604.825749658,8569604.82574966,0.0 
 04/20  04:00:00,8569604.825749658,8569604.82574966,0.0 
 04/20  05:00:00,8569604.825749658,8569604.82574966,0.0 
 04/20  06:00:00,17772064.975280724,17772064.975280724,0.0 
 04/20  07:00:00,17962467.076187007,17962467.076187007,0.0 
 04/20  08:00:00,29203632.787787464,29203632.78778746,0.0 
 04/20  09:00:00,29894777.980897322,29894777.98089732,0.0 
 04/20  10:00:00,29568871.514802698,29568871.514802698,0.0 
 04/20  11:00:00,31317186.79281205,31317186.792812042,0.0 
 04/20  12:00:00,27940937.470348287,27940937.470348284,0.0 
 04/20  13:00:00,32460227.824226372,32460227.824226372,0.0 
 04/20  14:00:00,31280731.027631164,31280731.027631164,0.0 
 04/20  15:00:00,32897774.77971975,32897774.779719748,0.0 
 04/20  16:00:00,33124544.442202225,33124544.442202225,0.0 
 04/20  17:00:00,21733772.01588297,21733772.01588296,0.0 
 04/20  18:00:00,14297040.059816267,14297040.059816267,0.0 
 04/20  19:00:00,9240810.370811438,9240810.370811438,0.0 
 04/20  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/20  21:00:00,8999331.820964705,8999331.820964705,0.0 
 04/20  22:00:00,8113188.731125657,8113188.731125657,0.0 
 04/20  23:00:00,6365454.451684226,6365454.451684226,0.0 
 04/20  24:00:00,8794604.825749658,8794604.82574966,0.0 
 04/21  01:00:00,9469604.825749658,9469604.82574966,0.0 
 04/21  02:00:00,8794604.825749658,8794604.82574966,0.0 
 04/21  03:00:00,9019604.825749658,9019604.82574966,0.0 
 04/21  04:00:00,8794604.825749658,8794604.82574966,0.0 
 04/21  05:00:00,8569604.825749658,8569604.82574966,0.0 
 04/21  06:00:00,17700011.450528212,17700011.450528212,0.0 
 04/21  07:00:00,18096395.806949697,18096395.80694969,0.0 
 04/21  08:00:00,28640366.33461701,28640366.334617004,0.0 
 04/21  09:00:00,29121296.35717792,29121296.357177917,0.0 
 04/21  10:00:00,28625815.994715784,28625815.99471578,0.0 
 04/21  11:00:00,30010667.143684536,30010667.14368454,0.0 
 04/21  12:00:00,26270690.750748396,26270690.750748392,0.0 
 04/21  13:00:00,29792828.341183856,29792828.34118385,0.0 
 04/21  14:00:00,27972338.218351997,27972338.218351997,0.0 
 04/21  15:00:00,29702266.47781368,29702266.47781367,0.0 
 04/21  16:00:00,29188718.13536452,29188718.135364518,0.0 
 04/21  17:00:00,21179684.582920715,21179684.58292071,0.0 
 04/21  18:00:00,15518892.621163093,15518892.621163094,0.0 
 04/21  19:00:00,10166202.890327783,10166202.890327783,0.0 
 04/21  20:00:00,9899331.820964705,9899331.820964705,0.0 
 04/21  21:00:00,9899331.820964705,9899331.820964705,0.0 
 04/21  22:00:00,9013188.731125657,9013188.731125657,0.0 
 04/21  23:00:00,7265454.451684226,7265454.451684226,0.0 
 04/21  24:00:00,6404338.596677196,6404338.596677196,0.0 
 04/22  01:00:00,6404338.596677196,6404338.596677196,0.0 
 04/22  02:00:00,6404338.596677196,6404338.596677196,0.0 
 04/22  03:00:00,6404338.596677196,6404338.596677196,0.0 
 04/22  04:00:00,6404338.596677196,6404338.596677196,0.0 
 04/22  05:00:00,6404338.596677196,6404338.596677196,0.0 
 04/22  06:00:00,5945428.596677196,5945428.596677196,0.0 
 04/22  07:00:00,5395258.596677196,5395258.596677196,0.0 
 04/22  08:00:00,5395258.596677196,5395258.596677196,0.0 
 04/22  09:00:00,4720258.596677196,4720258.596677196,0.0 
 04/22  10:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  11:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  12:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  13:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  14:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  15:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  16:00:00,4720258.596677196,4720258.596677196,0.0 
 04/22  17:00:00,5395258.596677196,5395258.596677196,0.0 
 04/22  18:00:00,5395258.596677196,5395258.596677196,0.0 
 04/22  19:00:00,6094648.596677196,6094648.596677196,0.0 
 04/22  20:00:00,6794038.596677196,6794038.596677196,0.0 
