Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 05/08  17:00:00,19825133.125890095,19825133.125890095,0.0 
 05/08  18:00:00,14510738.636752259,14510738.636752259,0.0 
 05/08  19:00:00,8815063.202365305,8815063.202365305,0.0 
 05/08  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/08  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/08  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/08  23:00:00,6590454.451684226,6590454.451684226,0.0 
 05/08  24:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  01:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  02:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  03:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  04:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  05:00:00,9217334.825749658,9217334.82574966,0.0 
 05/09  06:00:00,18113885.63943201,18113885.639432006,0.0 
 05/09  07:00:00,22709063.647590667,22709063.64759067,0.0 
 05/09  08:00:00,28511828.604518563,28511828.604518563,0.0 
 05/09  09:00:00,28443279.12043208,28443279.120432075,0.0 
 05/09  10:00:00,27555083.74653913,27555083.74653913,0.0 
 05/09  11:00:00,28844565.100498423,28844565.10049842,0.0 
 05/09  12:00:00,25842539.953700833,25842539.953700826,0.0 
 05/09  13:00:00,29316909.51761975,29316909.517619748,0.0 
 05/09  14:00:00,28601871.36496661,28601871.36496661,0.0 
 05/09  15:00:00,30444273.07984107,30444273.079841062,0.0 
 05/09  16:00:00,30830839.468776453,30830839.468776442,0.0 
 05/09  17:00:00,20551183.48746451,20551183.487464506,0.0 
 05/09  18:00:00,14473226.977169845,14473226.977169845,0.0 
 05/09  19:00:00,8783921.74756336,8783921.74756336,0.0 
 05/09  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/09  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/09  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/09  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/09  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/10  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/10  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/10  03:00:00,9019604.825749658,9019604.82574966,0.0 
 05/10  04:00:00,9469604.825749658,9469604.82574966,0.0 
 05/10  05:00:00,9217334.825749658,9217334.82574966,0.0 
 05/10  06:00:00,17454675.495567795,17454675.49556779,0.0 
 05/10  07:00:00,19241036.21948502,19241036.219485022,0.0 
 05/10  08:00:00,27889062.129839264,27889062.129839256,0.0 
 05/10  09:00:00,28304862.559627645,28304862.559627645,0.0 
 05/10  10:00:00,27257002.811380543,27257002.811380543,0.0 
 05/10  11:00:00,28891404.106265746,28891404.106265742,0.0 
 05/10  12:00:00,25892039.363031235,25892039.363031235,0.0 
 05/10  13:00:00,29563130.362594508,29563130.362594508,0.0 
 05/10  14:00:00,28367651.142945644,28367651.14294564,0.0 
 05/10  15:00:00,29782865.689859364,29782865.689859364,0.0 
 05/10  16:00:00,30062961.43560126,30062961.435601253,0.0 
 05/10  17:00:00,19811339.690486636,19811339.690486632,0.0 
 05/10  18:00:00,14116247.568567837,14116247.568567835,0.0 
 05/10  19:00:00,8729407.689575674,8729407.689575674,0.0 
 05/10  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/10  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/10  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/10  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/10  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/11  06:00:00,16716584.120685201,16716584.120685201,0.0 
 05/11  07:00:00,18395260.10253501,18395260.10253501,0.0 
 05/11  08:00:00,28207438.529435076,28207438.52943507,0.0 
 05/11  09:00:00,28470237.278485253,28470237.278485253,0.0 
 05/11  10:00:00,27512622.571809817,27512622.571809813,0.0 
 05/11  11:00:00,28934033.095458526,28934033.095458522,0.0 
 05/11  12:00:00,25921312.33778133,25921312.33778133,0.0 
 05/11  13:00:00,29326657.845783707,29326657.845783703,0.0 
 05/11  14:00:00,28101684.193151347,28101684.193151347,0.0 
 05/11  15:00:00,29591843.104978573,29591843.104978573,0.0 
 05/11  16:00:00,29776235.453296423,29776235.453296416,0.0 
 05/11  17:00:00,20129261.145468235,20129261.145468228,0.0 
 05/11  18:00:00,14518712.284601126,14518712.284601126,0.0 
 05/11  19:00:00,8822935.030277733,8822935.030277735,0.0 
 05/11  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/11  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/11  22:00:00,8563188.731125657,8563188.731125657,0.0 
 05/11  23:00:00,7265454.451684226,7265454.451684226,0.0 
 05/11  24:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  01:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  02:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  03:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  04:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  05:00:00,9217334.825749658,9217334.82574966,0.0 
 05/12  06:00:00,17834345.198342826,17834345.198342826,0.0 
 05/12  07:00:00,22236303.08275,22236303.082749996,0.0 
 05/12  08:00:00,29217059.564476017,29217059.564476013,0.0 
 05/12  09:00:00,28740928.03473407,28740928.034734063,0.0 
 05/12  10:00:00,27702246.37186306,27702246.371863056,0.0 
 05/12  11:00:00,28570516.389748164,28570516.389748156,0.0 
 05/12  12:00:00,26807315.4944129,26807315.4944129,0.0 
 05/12  13:00:00,28036110.022031456,28036110.02203145,0.0 
 05/12  14:00:00,26966601.130510654,26966601.130510643,0.0 
 05/12  15:00:00,28195677.213418942,28195677.21341893,0.0 
 05/12  16:00:00,28411730.66706176,28411730.667061757,0.0 
 05/12  17:00:00,19276824.887411587,19276824.887411583,0.0 
 05/12  18:00:00,14188746.179590553,14188746.179590553,0.0 
 05/12  19:00:00,8689812.296605222,8689812.296605222,0.0 
 05/12  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/12  21:00:00,9224331.820964705,9224331.820964705,0.0 
 05/12  22:00:00,9013188.731125657,9013188.731125657,0.0 
 05/12  23:00:00,6590454.451684226,6590454.451684226,0.0 
 05/12  24:00:00,6404338.596677196,6404338.596677196,0.0 
 05/13  01:00:00,6404338.596677196,6404338.596677196,0.0 
 05/13  02:00:00,6404338.596677196,6404338.596677196,0.0 
 05/13  03:00:00,6404338.596677196,6404338.596677196,0.0 
 05/13  04:00:00,6404338.596677196,6404338.596677196,0.0 
 05/13  05:00:00,6152068.596677196,6152068.596677196,0.0 
 05/13  06:00:00,5395258.596677196,5395258.596677196,0.0 
 05/13  07:00:00,4720258.596677196,4720258.596677196,0.0 
 05/13  08:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  09:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  10:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  11:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  12:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  13:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  14:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  15:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  16:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  17:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  18:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  19:00:00,4495258.596677196,4495258.596677196,0.0 
 05/13  20:00:00,5894038.596677196,5894038.596677196,0.0 
 05/13  21:00:00,5894038.596677196,5894038.596677196,0.0 
 05/13  22:00:00,5894038.596677196,5894038.596677196,0.0 
 05/13  23:00:00,5894038.596677196,5894038.596677196,0.0 
 05/13  24:00:00,5504338.596677196,5504338.596677196,0.0 
 05/14  01:00:00,5504338.596677196,5504338.596677196,0.0 
 05/14  02:00:00,5504338.596677196,5504338.596677196,0.0 
 05/14  03:00:00,5504338.596677196,5504338.596677196,0.0 
 05/14  04:00:00,5504338.596677196,5504338.596677196,0.0 
 05/14  05:00:00,5252068.596677196,5252068.596677196,0.0 
 05/14  06:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  07:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  08:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  09:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  10:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  11:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  12:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  13:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  14:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  15:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  16:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  17:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  18:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  19:00:00,4495258.596677196,4495258.596677196,0.0 
 05/14  20:00:00,5894038.596677196,5894038.596677196,0.0 
 05/14  21:00:00,5894038.596677196,5894038.596677196,0.0 
 05/14  22:00:00,5894038.596677196,5894038.596677196,0.0 
 05/14  23:00:00,5894038.596677196,5894038.596677196,0.0 
 05/14  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/15  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/15  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/15  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/15  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/15  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/15  06:00:00,16272558.0588141,16272558.058814099,0.0 
 05/15  07:00:00,18120166.474312548,18120166.474312544,0.0 
 05/15  08:00:00,28818967.29099626,28818967.290996253,0.0 
 05/15  09:00:00,29438916.037692614,29438916.037692606,0.0 
 05/15  10:00:00,28604769.69549668,28604769.69549668,0.0 
 05/15  11:00:00,30712164.518675175,30712164.51867517,0.0 
 05/15  12:00:00,26614437.973913223,26614437.973913223,0.0 
 05/15  13:00:00,30703348.754477315,30703348.754477315,0.0 
 05/15  14:00:00,29632891.102844857,29632891.102844857,0.0 
 05/15  15:00:00,31349384.433355372,31349384.43335537,0.0 
 05/15  16:00:00,31651488.379617766,31651488.379617758,0.0 
 05/15  17:00:00,20866875.121532563,20866875.12153256,0.0 
 05/15  18:00:00,14375079.004600026,14375079.004600024,0.0 
 05/15  19:00:00,8285577.591392478,8285577.591392478,0.0 
 05/15  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/15  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/15  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/15  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/15  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/16  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/16  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/16  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/16  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/16  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/16  06:00:00,16667385.646342823,16667385.646342823,0.0 
 05/16  07:00:00,18709039.196611695,18709039.196611695,0.0 
 05/16  08:00:00,28365197.751097806,28365197.751097802,0.0 
 05/16  09:00:00,28160579.827779423,28160579.82777942,0.0 
 05/16  10:00:00,27090831.177272595,27090831.177272595,0.0 
 05/16  11:00:00,28223398.6464775,28223398.646477498,0.0 
 05/16  12:00:00,25513727.96853598,25513727.968535975,0.0 
 05/16  13:00:00,28508266.729316726,28508266.729316726,0.0 
 05/16  14:00:00,27610139.85987191,27610139.85987191,0.0 
 05/16  15:00:00,28508997.3630916,28508997.363091595,0.0 
 05/16  16:00:00,29027518.334551014,29027518.33455101,0.0 
 05/16  17:00:00,19710311.560659073,19710311.56065907,0.0 
 05/16  18:00:00,14497521.383473173,14497521.383473173,0.0 
 05/16  19:00:00,8489191.498800384,8489191.498800382,0.0 
 05/16  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/16  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/16  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/16  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/16  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/17  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/17  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/17  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/17  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/17  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/17  06:00:00,16575361.025060233,16575361.025060229,0.0 
 05/17  07:00:00,19236624.163387015,19236624.163387015,0.0 
 05/17  08:00:00,27796524.496202737,27796524.49620273,0.0 
 05/17  09:00:00,27924160.910270754,27924160.910270754,0.0 
 05/17  10:00:00,27149339.7856082,27149339.785608195,0.0 
 05/17  11:00:00,28355199.78738343,28355199.787383422,0.0 
 05/17  12:00:00,25674562.076648988,25674562.076648984,0.0 
 05/17  13:00:00,28675526.073609177,28675526.073609173,0.0 
 05/17  14:00:00,28153495.811058138,28153495.811058138,0.0 
 05/17  15:00:00,30043330.765108287,30043330.76510828,0.0 
 05/17  16:00:00,30024178.949471056,30024178.949471053,0.0 
 05/17  17:00:00,20238137.480374403,20238137.4803744,0.0 
 05/17  18:00:00,14583914.523738567,14583914.523738567,0.0 
 05/17  19:00:00,8513145.54794699,8513145.54794699,0.0 
 05/17  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/17  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/17  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/17  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/17  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/18  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/18  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/18  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/18  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/18  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/18  06:00:00,16630270.030029634,16630270.030029632,0.0 
 05/18  07:00:00,18455657.722880755,18455657.72288075,0.0 
 05/18  08:00:00,28393172.933293827,28393172.93329382,0.0 
 05/18  09:00:00,28951977.95369699,28951977.953696985,0.0 
 05/18  10:00:00,27963911.785502225,27963911.785502225,0.0 
 05/18  11:00:00,29969000.581402585,29969000.581402585,0.0 
 05/18  12:00:00,26945170.657258973,26945170.657258976,0.0 
 05/18  13:00:00,31927535.752500176,31927535.75250017,0.0 
 05/18  14:00:00,31186167.978194766,31186167.978194766,0.0 
 05/18  15:00:00,33566163.17294018,33566163.17294018,0.0 
 05/18  16:00:00,34080693.34501536,34080693.345015354,0.0 
 05/18  17:00:00,23066178.4802993,23066178.480299294,0.0 
 05/18  18:00:00,14147509.487239998,14147509.487239998,0.0 
 05/18  19:00:00,8270685.5430355435,8270685.5430355435,0.0 
 05/18  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/18  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/18  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/18  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/18  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/19  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/19  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/19  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/19  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/19  06:00:00,17271732.00688764,17271732.006887637,0.0 
 05/19  07:00:00,18396665.92609826,18396665.92609826,0.0 
 05/19  08:00:00,29923985.21629827,29923985.21629827,0.0 
 05/19  09:00:00,30824647.503837213,30824647.503837213,0.0 
 05/19  10:00:00,30331097.551629435,30331097.55162943,0.0 
 05/19  11:00:00,32080260.338551626,32080260.338551622,0.0 
 05/19  12:00:00,28603458.045873348,28603458.045873344,0.0 
 05/19  13:00:00,32834678.425497208,32834678.425497204,0.0 
 05/19  14:00:00,31713879.59120327,31713879.591203257,0.0 
 05/19  15:00:00,33219788.031856567,33219788.031856567,0.0 
 05/19  16:00:00,33183266.069373842,33183266.06937384,0.0 
 05/19  17:00:00,22719541.351038292,22719541.35103829,0.0 
 05/19  18:00:00,14103353.411495836,14103353.411495835,0.0 
 05/19  19:00:00,8440294.29104058,8440294.29104058,0.0 
 05/19  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/19  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/19  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/19  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/19  24:00:00,5504338.596677196,5504338.596677196,0.0 
 05/20  01:00:00,5504338.596677196,5504338.596677196,0.0 
 05/20  02:00:00,5504338.596677196,5504338.596677196,0.0 
 05/20  03:00:00,5504338.596677196,5504338.596677196,0.0 
 05/20  04:00:00,5504338.596677196,5504338.596677196,0.0 
 05/20  05:00:00,5252068.596677196,5252068.596677196,0.0 
 05/20  06:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  07:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  08:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  09:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  10:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  11:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  12:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  13:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  14:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  15:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  16:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  17:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  18:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  19:00:00,4495258.596677196,4495258.596677196,0.0 
 05/20  20:00:00,5894038.596677196,5894038.596677196,0.0 
 05/20  21:00:00,5894038.596677196,5894038.596677196,0.0 
 05/20  22:00:00,5894038.596677196,5894038.596677196,0.0 
 05/20  23:00:00,5894038.596677196,5894038.596677196,0.0 
 05/20  24:00:00,5504338.596677196,5504338.596677196,0.0 
 05/21  01:00:00,5504338.596677196,5504338.596677196,0.0 
 05/21  02:00:00,5504338.596677196,5504338.596677196,0.0 
 05/21  03:00:00,5504338.596677196,5504338.596677196,0.0 
 05/21  04:00:00,5504338.596677196,5504338.596677196,0.0 
 05/21  05:00:00,5252068.596677196,5252068.596677196,0.0 
 05/21  06:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  07:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  08:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  09:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  10:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  11:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  12:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  13:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  14:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  15:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  16:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  17:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  18:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  19:00:00,4495258.596677196,4495258.596677196,0.0 
 05/21  20:00:00,5894038.596677196,5894038.596677196,0.0 
 05/21  21:00:00,5894038.596677196,5894038.596677196,0.0 
 05/21  22:00:00,5894038.596677196,5894038.596677196,0.0 
 05/21  23:00:00,5894038.596677196,5894038.596677196,0.0 
 05/21  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/22  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/22  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/22  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/22  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/22  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/22  06:00:00,17156463.125757225,17156463.12575722,0.0 
 05/22  07:00:00,18172768.66073537,18172768.66073537,0.0 
 05/22  08:00:00,29173444.163243346,29173444.163243342,0.0 
 05/22  09:00:00,29562830.413881388,29562830.413881376,0.0 
 05/22  10:00:00,28964984.1548336,28964984.154833596,0.0 
 05/22  11:00:00,30828426.731152557,30828426.73115255,0.0 
 05/22  12:00:00,27434085.602381058,27434085.602381054,0.0 
 05/22  13:00:00,31938820.25335192,31938820.253351916,0.0 
 05/22  14:00:00,31032550.828666862,31032550.82866687,0.0 
 05/22  15:00:00,32753070.709487926,32753070.709487922,0.0 
 05/22  16:00:00,32983320.505805977,32983320.505805973,0.0 
 05/22  17:00:00,22344195.1369074,22344195.1369074,0.0 
