Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 04/28  06:00:00,16970967.808790796,16970967.808790796,0.0 
 04/28  07:00:00,18121659.281754326,18121659.281754326,0.0 
 04/28  08:00:00,29960462.459015917,29960462.45901592,0.0 
 04/28  09:00:00,31305092.71226996,31305092.712269958,0.0 
 04/28  10:00:00,31149406.813239843,31149406.813239835,0.0 
 04/28  11:00:00,33058165.15100746,33058165.15100746,0.0 
 04/28  12:00:00,29734934.049172662,29734934.049172666,0.0 
 04/28  13:00:00,33775633.03510421,33775633.0351042,0.0 
 04/28  14:00:00,32597069.70412343,32597069.70412343,0.0 
 04/28  15:00:00,34147194.7215655,34147194.7215655,0.0 
 04/28  16:00:00,34388906.196206614,34388906.196206614,0.0 
 04/28  17:00:00,24129586.627022475,24129586.62702248,0.0 
 04/28  18:00:00,14190410.814182404,14190410.814182408,0.0 
 04/28  19:00:00,8880387.007224914,8880387.007224914,0.0 
 04/28  20:00:00,8999331.820964705,8999331.820964705,0.0 
 04/28  21:00:00,8999331.820964705,8999331.820964705,0.0 
 04/28  22:00:00,8113188.731125657,8113188.731125657,0.0 
 04/28  23:00:00,6365454.451684226,6365454.451684226,0.0 
 04/28  24:00:00,5504338.596677196,5504338.596677196,0.0 
 04/29  01:00:00,5729338.596677196,5729338.596677196,0.0 
 04/29  02:00:00,6404338.596677196,6404338.596677196,0.0 
 04/29  03:00:00,6404338.596677196,6404338.596677196,0.0 
 04/29  04:00:00,6404338.596677196,6404338.596677196,0.0 
 04/29  05:00:00,6404338.596677196,6404338.596677196,0.0 
 04/29  06:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  07:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  08:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  09:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  10:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  11:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  12:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  13:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  14:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  15:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  16:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  17:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  18:00:00,5395258.596677196,5395258.596677196,0.0 
 04/29  19:00:00,5744953.596677196,5744953.596677196,0.0 
 04/29  20:00:00,6794038.596677196,6794038.596677196,0.0 
 04/29  21:00:00,6794038.596677196,6794038.596677196,0.0 
 04/29  22:00:00,6794038.596677196,6794038.596677196,0.0 
 04/29  23:00:00,6794038.596677196,6794038.596677196,0.0 
 04/29  24:00:00,6404338.596677196,6404338.596677196,0.0 
 04/30  01:00:00,6404338.596677196,6404338.596677196,0.0 
 04/30  02:00:00,6404338.596677196,6404338.596677196,0.0 
 04/30  03:00:00,6404338.596677196,6404338.596677196,0.0 
 04/30  04:00:00,6404338.596677196,6404338.596677196,0.0 
 04/30  05:00:00,6404338.596677196,6404338.596677196,0.0 
 04/30  06:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  07:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  08:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  09:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  10:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  11:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  12:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  13:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  14:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  15:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  16:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  17:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  18:00:00,5395258.596677196,5395258.596677196,0.0 
 04/30  19:00:00,5744953.596677196,5744953.596677196,0.0 
 04/30  20:00:00,6794038.596677196,6794038.596677196,0.0 
 04/30  21:00:00,6794038.596677196,6794038.596677196,0.0 
 04/30  22:00:00,6794038.596677196,6794038.596677196,0.0 
 04/30  23:00:00,6794038.596677196,6794038.596677196,0.0 
 04/30  24:00:00,9469604.825749658,9469604.82574966,0.0 
 05/01  01:00:00,9244604.825749658,9244604.82574966,0.0 
 05/01  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/01  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/01  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/01  05:00:00,8569604.825749658,8569604.82574966,0.0 
 05/01  06:00:00,22269408.94127577,22269408.941275775,0.0 
 05/01  07:00:00,23628161.91442818,23628161.914428186,0.0 
 05/01  08:00:00,29475062.01584491,29475062.01584491,0.0 
 05/01  09:00:00,29750768.34798696,29750768.34798695,0.0 
 05/01  10:00:00,28656205.147361957,28656205.147361957,0.0 
 05/01  11:00:00,30163619.79968753,30163619.799687527,0.0 
 05/01  12:00:00,29521855.54865554,29521855.548655536,0.0 
 05/01  13:00:00,29407497.484542202,29407497.484542202,0.0 
 05/01  14:00:00,28756454.211108427,28756454.211108427,0.0 
 05/01  15:00:00,30188649.826307137,30188649.82630714,0.0 
 05/01  16:00:00,30412145.417418707,30412145.417418703,0.0 
 05/01  17:00:00,26717085.493759245,26717085.493759245,0.0 
 05/01  18:00:00,21607789.023870014,21607789.02387001,0.0 
 05/01  19:00:00,9694269.963981,9694269.963981,0.0 
 05/01  20:00:00,9899331.820964705,9899331.820964705,0.0 
 05/01  21:00:00,9899331.820964705,9899331.820964705,0.0 
 05/01  22:00:00,9013188.731125657,9013188.731125657,0.0 
 05/01  23:00:00,7265454.451684226,7265454.451684226,0.0 
 05/01  24:00:00,9469604.825749658,9469604.82574966,0.0 
 05/02  01:00:00,9469604.825749658,9469604.82574966,0.0 
 05/02  02:00:00,9469604.825749658,9469604.82574966,0.0 
 05/02  03:00:00,9469604.825749658,9469604.82574966,0.0 
 05/02  04:00:00,9469604.825749658,9469604.82574966,0.0 
 05/02  05:00:00,9469604.825749658,9469604.82574966,0.0 
 05/02  06:00:00,31102509.60190884,31102509.60190884,546072.4367279332 
 05/02  07:00:00,33555920.185241096,33555920.1852411,3255113.771711073 
 05/02  08:00:00,33102305.48830077,33102305.488300763,0.0 
 05/02  09:00:00,30855362.647406694,30855362.647406697,0.0 
 05/02  10:00:00,27476882.028944436,27476882.028944436,0.0 
 05/02  11:00:00,27515574.86186318,27515574.861863177,0.0 
 05/02  12:00:00,25466284.372886855,25466284.37288685,0.0 
 05/02  13:00:00,27382734.04919232,27382734.04919232,0.0 
 05/02  14:00:00,26402832.543086722,26402832.54308672,0.0 
 05/02  15:00:00,27644266.19838554,27644266.198385537,0.0 
 05/02  16:00:00,27784933.58504552,27784933.585045524,0.0 
 05/02  17:00:00,19412544.519225605,19412544.519225605,0.0 
 05/02  18:00:00,14555468.57829543,14555468.578295432,0.0 
 05/02  19:00:00,8737704.306286782,8737704.306286782,0.0 
 05/02  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/02  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/02  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/02  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/02  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/03  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/03  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/03  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/03  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/03  05:00:00,8794604.825749658,8794604.82574966,0.0 
 05/03  06:00:00,21079536.095521927,21079536.09552193,0.0 
 05/03  07:00:00,21781832.193929166,21781832.19392917,0.0 
 05/03  08:00:00,27550087.81035519,27550087.81035519,0.0 
 05/03  09:00:00,27537412.98676704,27537412.986767035,0.0 
 05/03  10:00:00,26794937.34681134,26794937.346811336,0.0 
 05/03  11:00:00,28013121.59175545,28013121.591755453,0.0 
 05/03  12:00:00,25322078.45678418,25322078.45678418,0.0 
 05/03  13:00:00,28454901.690053113,28454901.690053113,0.0 
 05/03  14:00:00,27878400.48941208,27878400.48941208,0.0 
 05/03  15:00:00,29891375.39047325,29891375.390473254,0.0 
 05/03  16:00:00,30099967.17278636,30099967.172786362,0.0 
 05/03  17:00:00,20383694.846022468,20383694.846022468,0.0 
 05/03  18:00:00,14213921.137815334,14213921.13781534,0.0 
 05/03  19:00:00,8738967.188774066,8738967.188774068,0.0 
 05/03  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/03  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/03  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/03  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/03  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/04  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/04  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/04  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/04  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/04  05:00:00,8794604.825749658,8794604.82574966,0.0 
 05/04  06:00:00,17290499.439815573,17290499.439815573,0.0 
 05/04  07:00:00,21449732.22892679,21449732.228926793,0.0 
 05/04  08:00:00,27545837.87084461,27545837.87084461,0.0 
 05/04  09:00:00,27989875.042929713,27989875.042929713,0.0 
 05/04  10:00:00,27225712.025498606,27225712.0254986,0.0 
 05/04  11:00:00,28820947.550911576,28820947.550911576,0.0 
 05/04  12:00:00,25769206.005440928,25769206.005440928,0.0 
 05/04  13:00:00,29759915.55388323,29759915.55388323,0.0 
 05/04  14:00:00,28551582.822250698,28551582.822250698,0.0 
 05/04  15:00:00,30477147.59511633,30477147.595116325,0.0 
 05/04  16:00:00,30897323.170141395,30897323.170141395,0.0 
 05/04  17:00:00,20330066.799490735,20330066.799490735,0.0 
 05/04  18:00:00,14142096.105476847,14142096.105476849,0.0 
 05/04  19:00:00,8724676.9924169,8724676.992416902,0.0 
 05/04  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/04  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/04  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/04  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/04  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/05  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/05  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/05  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/05  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/05  05:00:00,8569604.825749658,8569604.82574966,0.0 
 05/05  06:00:00,16509570.903854981,16509570.903854985,0.0 
 05/05  07:00:00,17871675.29313592,17871675.293135926,0.0 
 05/05  08:00:00,28984572.46374298,28984572.46374298,0.0 
 05/05  09:00:00,29734274.48520163,29734274.48520163,0.0 
 05/05  10:00:00,29259706.96215909,29259706.962159086,0.0 
 05/05  11:00:00,31524529.750425223,31524529.75042522,0.0 
 05/05  12:00:00,28484925.047947362,28484925.04794736,0.0 
 05/05  13:00:00,32514652.599279452,32514652.59927945,0.0 
 05/05  14:00:00,31713643.115808785,31713643.115808785,0.0 
 05/05  15:00:00,33386701.760888726,33386701.760888726,0.0 
 05/05  16:00:00,33098897.093908384,33098897.093908384,0.0 
 05/05  17:00:00,22414130.405956917,22414130.405956917,0.0 
 05/05  18:00:00,14159701.750098053,14159701.750098057,0.0 
 05/05  19:00:00,8730148.635034112,8730148.635034112,0.0 
 05/05  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/05  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/05  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/05  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/05  24:00:00,5504338.596677196,5504338.596677196,0.0 
 05/06  01:00:00,5504338.596677196,5504338.596677196,0.0 
 05/06  02:00:00,5504338.596677196,5504338.596677196,0.0 
 05/06  03:00:00,5504338.596677196,5504338.596677196,0.0 
 05/06  04:00:00,5504338.596677196,5504338.596677196,0.0 
 05/06  05:00:00,5504338.596677196,5504338.596677196,0.0 
 05/06  06:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  07:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  08:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  09:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  10:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  11:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  12:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  13:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  14:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  15:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  16:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  17:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  18:00:00,4495258.596677196,4495258.596677196,0.0 
 05/06  19:00:00,4844953.596677196,4844953.596677196,0.0 
 05/06  20:00:00,5894038.596677196,5894038.596677196,0.0 
 05/06  21:00:00,5894038.596677196,5894038.596677196,0.0 
 05/06  22:00:00,5894038.596677196,5894038.596677196,0.0 
 05/06  23:00:00,5894038.596677196,5894038.596677196,0.0 
 05/06  24:00:00,5504338.596677196,5504338.596677196,0.0 
 05/07  01:00:00,5504338.596677196,5504338.596677196,0.0 
 05/07  02:00:00,5504338.596677196,5504338.596677196,0.0 
 05/07  03:00:00,5504338.596677196,5504338.596677196,0.0 
 05/07  04:00:00,5504338.596677196,5504338.596677196,0.0 
 05/07  05:00:00,5252068.596677196,5252068.596677196,0.0 
 05/07  06:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  07:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  08:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  09:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  10:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  11:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  12:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  13:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  14:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  15:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  16:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  17:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  18:00:00,4495258.596677196,4495258.596677196,0.0 
 05/07  19:00:00,4844953.596677196,4844953.596677196,0.0 
 05/07  20:00:00,5894038.596677196,5894038.596677196,0.0 
 05/07  21:00:00,5894038.596677196,5894038.596677196,0.0 
 05/07  22:00:00,5894038.596677196,5894038.596677196,0.0 
 05/07  23:00:00,5894038.596677196,5894038.596677196,0.0 
 05/07  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/08  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/08  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/08  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/08  04:00:00,8794604.825749658,8794604.82574966,0.0 
 05/08  05:00:00,9217334.825749658,9217334.82574966,0.0 
 05/08  06:00:00,17186161.50933343,17186161.509333435,0.0 
 05/08  07:00:00,18963302.367935367,18963302.36793537,0.0 
 05/08  08:00:00,28207154.592738472,28207154.592738472,0.0 
 05/08  09:00:00,28742707.44697957,28742707.44697957,0.0 
 05/08  10:00:00,27841460.029427715,27841460.029427715,0.0 
 05/08  11:00:00,29465347.08522298,29465347.085222974,0.0 
 05/08  12:00:00,26195050.64134883,26195050.64134883,0.0 
 05/08  13:00:00,29388274.471996248,29388274.471996248,0.0 
 05/08  14:00:00,28574428.76534577,28574428.76534577,0.0 
 05/08  15:00:00,30134754.721751876,30134754.721751872,0.0 
 05/08  16:00:00,29803537.375629213,29803537.37562921,0.0 
 05/08  17:00:00,19825131.15966423,19825131.15966423,0.0 
 05/08  18:00:00,14510738.636997953,14510738.636997957,0.0 
 05/08  19:00:00,8815063.202365305,8815063.202365305,0.0 
 05/08  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/08  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/08  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/08  23:00:00,6590454.451684226,6590454.451684226,0.0 
 05/08  24:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  01:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  02:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  03:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  04:00:00,9469604.825749658,9469604.82574966,0.0 
 05/09  05:00:00,9217334.825749658,9217334.82574966,0.0 
 05/09  06:00:00,18113874.259889457,18113874.259889457,0.0 
 05/09  07:00:00,22709063.2296945,22709063.2296945,0.0 
 05/09  08:00:00,28511828.67707295,28511828.67707295,0.0 
 05/09  09:00:00,28443277.53051758,28443277.53051758,0.0 
 05/09  10:00:00,27555080.773437746,27555080.77343775,0.0 
 05/09  11:00:00,28844566.160734452,28844566.160734452,0.0 
 05/09  12:00:00,25842543.065419562,25842543.065419562,0.0 
 05/09  13:00:00,29316912.626952045,29316912.626952045,0.0 
 05/09  14:00:00,28601873.74714311,28601873.747143105,0.0 
 05/09  15:00:00,30444275.116039064,30444275.11603906,0.0 
 05/09  16:00:00,30830841.86294179,30830841.86294179,0.0 
 05/09  17:00:00,20551185.120872088,20551185.120872088,0.0 
 05/09  18:00:00,14473226.977415541,14473226.977415543,0.0 
 05/09  19:00:00,8783921.74756336,8783921.74756336,0.0 
 05/09  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/09  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/09  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/09  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/09  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/10  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/10  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/10  03:00:00,9019604.825749658,9019604.82574966,0.0 
 05/10  04:00:00,9469604.825749658,9469604.82574966,0.0 
 05/10  05:00:00,9217334.825749658,9217334.82574966,0.0 
 05/10  06:00:00,17454662.249668337,17454662.249668337,0.0 
 05/10  07:00:00,19241036.01276867,19241036.012768675,0.0 
 05/10  08:00:00,27889059.894433938,27889059.894433945,0.0 
 05/10  09:00:00,28304858.73276452,28304858.73276452,0.0 
 05/10  10:00:00,27256997.677900907,27256997.677900903,0.0 
 05/10  11:00:00,28891398.745327555,28891398.745327555,0.0 
 05/10  12:00:00,25892035.0685049,25892035.0685049,0.0 
 05/10  13:00:00,29563122.468847137,29563122.46884714,0.0 
 05/10  14:00:00,28367640.50842724,28367640.508427236,0.0 
 05/10  15:00:00,29782856.705538157,29782856.705538154,0.0 
 05/10  16:00:00,30062954.21989604,30062954.21989604,0.0 
 05/10  17:00:00,19811337.79704119,19811337.79704119,0.0 
 05/10  18:00:00,14116247.56881353,14116247.568813533,0.0 
 05/10  19:00:00,8729407.689575674,8729407.689575674,0.0 
 05/10  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/10  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/10  22:00:00,8113188.731125657,8113188.731125657,0.0 
 05/10  23:00:00,6365454.451684226,6365454.451684226,0.0 
 05/10  24:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  01:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  02:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  03:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  04:00:00,8569604.825749658,8569604.82574966,0.0 
 05/11  05:00:00,8317334.825749658,8317334.82574966,0.0 
 05/11  06:00:00,16716570.96419159,16716570.964191591,0.0 
 05/11  07:00:00,18395259.817066424,18395259.817066424,0.0 
 05/11  08:00:00,28207433.547429822,28207433.54742982,0.0 
 05/11  09:00:00,28470231.143405728,28470231.143405728,0.0 
 05/11  10:00:00,27512615.377476845,27512615.37747684,0.0 
 05/11  11:00:00,28934025.99490572,28934025.99490572,0.0 
 05/11  12:00:00,25921306.70572295,25921306.705722947,0.0 
 05/11  13:00:00,29326648.654767163,29326648.654767163,0.0 
 05/11  14:00:00,28101674.015442215,28101674.015442207,0.0 
 05/11  15:00:00,29591834.776029985,29591834.776029985,0.0 
 05/11  16:00:00,29776228.610099226,29776228.61009923,0.0 
 05/11  17:00:00,20129260.392517373,20129260.392517377,0.0 
 05/11  18:00:00,14518712.284846822,14518712.284846824,0.0 
 05/11  19:00:00,8822935.030277733,8822935.030277735,0.0 
 05/11  20:00:00,8999331.820964705,8999331.820964705,0.0 
 05/11  21:00:00,8999331.820964705,8999331.820964705,0.0 
 05/11  22:00:00,8563188.731125657,8563188.731125657,0.0 
 05/11  23:00:00,7265454.451684226,7265454.451684226,0.0 
 05/11  24:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  01:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  02:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  03:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  04:00:00,9469604.825749658,9469604.82574966,0.0 
 05/12  05:00:00,9217334.825749658,9217334.82574966,0.0 
 05/12  06:00:00,17834335.172030136,17834335.172030143,0.0 
